ID,Gender,Ever_Married,Graduated,Profession,Spending_Score,Family_Size,Var_1,Segmentation,Age,Work_Experience
462124,Male,No,Yes,Artist,Low,1.0,Cat_6,A,36.0,8.0
466265,Male,No,No,Doctor,Low,1.0,Cat_3,C,30.0,1.0
459789,Male,Yes,No,Artist,Average,2.0,Cat_6,C,56.0,1.0
464223,Female,Yes,Yes,Artist,Low,2.0,Cat_6,C,52.0,2.0
460280,Male,Yes,Yes,Entertainment,Low,1.0,Cat_6,D,39.0,0.0
460331,Female,No,No,Artist,Low,1.0,Cat_6,A,35.0,5.0
461494,Male,Yes,No,Engineer,Average,2.0,Cat_6,B,33.0,0.0
460035,Female,No,Yes,Artist,Low,6.0,Cat_6,A,25.0,0.0
463812,Female,Yes,Yes,Artist,Average,2.0,Cat_4,B,27.0,0.0
465569,Male,Yes,Yes,Artist,High,3.0,Cat_6,A,35.0,1.0
466333,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,41.0,1.0
467668,Female,Yes,Yes,Artist,Average,3.0,Cat_7,C,49.0,4.0
462723,Female,Yes,No,Artist,Average,2.0,Cat_6,B,46.0,8.0
460909,Female,No,No,Healthcare,Low,2.0,Cat_6,D,31.0,5.0
467777,Male,No,Yes,Doctor,Low,1.0,Cat_6,C,49.0,4.0
462404,Female,No,Yes,Artist,Low,1.0,Cat_6,A,26.0,9.0
461799,Male,Yes,Yes,Doctor,High,2.0,Cat_6,B,43.0,13.0
459933,Female,Yes,Yes,Artist,Low,4.0,Cat_6,A,30.0,8.0
463717,Female,Yes,Yes,Artist,Average,4.0,Cat_6,C,70.0,1.0
463652,Female,No,Yes,Artist,Low,1.0,Cat_6,D,28.0,0.0
462149,Female,Yes,No,Lawyer,High,1.0,Cat_6,D,89.0,3.0
462769,Female,Yes,No,Other,High,4.0,Cat_6,B,42.0,6.0
465532,Female,Yes,Yes,Entertainment,Average,3.0,Cat_4,A,37.0,6.0
462829,Male,Yes,No,Executive,Average,3.0,Cat_6,D,29.0,1.0
459210,Female,Yes,Yes,Artist,High,2.0,Cat_6,C,68.0,1.0
464659,Female,No,No,Engineer,Low,1.0,Cat_4,D,25.0,1.0
467759,Female,Yes,Yes,Doctor,Low,2.0,Cat_6,C,48.0,0.0
461475,Female,Yes,Yes,Doctor,Average,3.0,Cat_1,C,51.0,1.0
462714,Female,Yes,Yes,Engineer,High,5.0,Cat_2,B,40.0,1.0
466890,Male,Yes,Yes,Artist,Average,6.0,Cat_7,B,47.0,0.0
462888,Male,Yes,Yes,Executive,High,3.0,Cat_6,B,39.0,1.0
467479,Male,Yes,Yes,Executive,Average,4.0,Cat_6,C,35.0,1.0
466799,Female,No,No,Healthcare,Low,3.0,Cat_6,D,19.0,2.0
460873,Male,Yes,Yes,Entertainment,Average,3.0,Cat_4,B,46.0,0.0
466776,Male,Yes,Yes,Lawyer,Low,1.0,Cat_6,B,86.0,0.0
459462,Male,Yes,Yes,Artist,High,2.0,Cat_6,B,66.0,0.0
465727,Male,No,No,Other,Low,5.0,Cat_4,D,42.0,1.0
462348,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,B,73.0,1.0
460941,Male,Yes,No,Engineer,Low,1.0,Cat_6,A,72.0,1.0
461629,Male,Yes,Yes,Artist,Low,3.0,Cat_6,B,53.0,0.0
459907,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,39.0,8.0
467146,Female,No,No,Other,Low,1.0,Cat_6,D,27.0,9.0
459196,Female,No,No,Healthcare,Low,3.0,Cat_4,D,23.0,1.0
465444,Female,No,Yes,Entertainment,Low,4.0,Cat_6,B,30.0,0.0
464186,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,39.0,5.0
466412,Male,Yes,Yes,Artist,Average,3.0,Cat_6,B,26.0,1.0
459480,Female,Yes,Yes,Entertainment,Low,3.0,Cat_6,A,50.0,7.0
467880,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,45.0,1.0
460216,Female,No,No,Entertainment,Low,1.0,Cat_6,A,62.0,2.0
467941,Female,No,Yes,Doctor,Low,3.0,Cat_6,A,27.0,1.0
462572,Female,Yes,No,Engineer,Average,7.0,Cat_4,A,30.0,1.0
467443,Male,No,No,Healthcare,Low,4.0,Cat_3,A,32.0,7.0
459701,Male,No,No,Artist,Low,3.0,Cat_5,B,47.0,3.0
461139,Female,No,Yes,Artist,Low,4.0,Cat_2,A,32.0,4.0
461115,Female,Yes,No,Engineer,Low,3.0,Cat_1,A,32.0,5.0
459027,Male,Yes,Yes,Doctor,Average,4.0,Cat_6,B,67.0,1.0
467340,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,C,77.0,0.0
460857,Male,No,No,Entertainment,Low,1.0,Cat_4,A,31.0,1.0
464300,Male,Yes,Yes,Artist,Low,3.0,Cat_4,A,42.0,0.0
463287,Male,Yes,Yes,Artist,Average,4.0,Cat_2,C,50.0,1.0
461392,Male,Yes,Yes,Artist,Average,5.0,Cat_6,C,71.0,0.0
461546,Female,Yes,No,Lawyer,Low,3.0,Cat_6,A,72.0,1.0
467780,Male,Yes,Yes,Artist,Low,3.0,Cat_6,A,47.0,1.0
462130,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,45.0,9.0
464684,Female,No,No,Engineer,Low,5.0,Cat_4,A,40.0,9.0
462276,Female,No,Yes,Engineer,Low,1.0,Cat_6,A,36.0,4.0
462142,Female,No,Yes,Artist,Low,1.0,Cat_6,B,42.0,8.0
462417,Male,No,No,Healthcare,Low,4.0,Cat_6,D,30.0,4.0
466463,Female,No,Yes,Healthcare,Low,4.0,Cat_4,B,29.0,2.0
464736,Male,No,Yes,Engineer,Low,5.0,Cat_4,D,28.0,0.0
459835,Male,Yes,No,Lawyer,Low,1.0,Cat_6,D,85.0,0.0
463855,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,40.0,1.0
460344,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,52.0,14.0
460139,Male,No,No,Artist,Low,6.0,Cat_5,D,26.0,6.0
464126,Female,No,Yes,Other,Low,1.0,Cat_6,B,55.0,3.0
461286,Female,No,No,Doctor,Low,4.0,Cat_6,D,20.0,4.0
461621,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,C,87.0,0.0
460163,Male,No,No,Healthcare,Low,2.0,Cat_4,A,28.0,0.0
461958,Male,No,No,Artist,Low,2.0,Cat_3,A,38.0,2.0
464875,Male,Yes,No,Entertainment,Low,2.0,Cat_4,B,42.0,1.0
464791,Male,Yes,No,Other,High,6.0,Cat_4,A,42.0,0.0
464579,Female,No,No,Engineer,Low,4.0,Cat_6,D,29.0,1.0
463531,Male,No,Yes,Doctor,Low,4.0,Cat_6,A,32.0,0.0
462651,Male,Yes,No,Executive,High,5.0,Cat_4,D,38.0,6.0
465486,Female,Yes,No,Artist,High,2.0,Cat_6,C,59.0,1.0
460882,Male,No,No,Healthcare,Low,2.0,Cat_3,D,22.0,0.0
461298,Female,Yes,Yes,Artist,High,2.0,Cat_6,C,78.0,1.0
461595,Female,No,Yes,Healthcare,Low,3.0,Cat_4,A,32.0,0.0
459260,Male,Yes,Yes,Artist,Average,4.0,Cat_7,C,37.0,0.0
462772,Male,Yes,Yes,Healthcare,High,4.0,Cat_6,B,37.0,1.0
462941,Male,No,No,Lawyer,Low,2.0,Cat_6,D,67.0,2.0
459143,Male,Yes,No,Artist,High,4.0,Cat_6,B,47.0,0.0
464532,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,A,68.0,0.0
460056,Male,No,Yes,Healthcare,Low,5.0,Cat_1,C,30.0,3.0
466761,Female,Yes,Yes,Entertainment,Low,1.0,Cat_1,A,48.0,2.0
465469,Female,No,Yes,Artist,Low,1.0,Cat_6,C,43.0,6.0
461886,Male,Yes,Yes,Healthcare,Low,2.0,Cat_6,D,33.0,9.0
465680,Male,Yes,No,Healthcare,Average,5.0,Cat_4,D,31.0,0.0
459316,Male,Yes,Yes,Healthcare,Low,2.0,Cat_6,D,32.0,1.0
465609,Female,No,No,Healthcare,Low,4.0,Cat_2,D,21.0,1.0
467009,Female,No,No,Other,Low,4.0,Cat_3,D,29.0,2.0
461766,Female,Yes,Yes,Artist,Low,2.0,Cat_4,A,35.0,1.0
464938,Male,Yes,No,Artist,Low,3.0,Cat_4,A,46.0,0.0
462034,Female,Yes,Yes,Artist,High,2.0,Cat_2,B,38.0,9.0
464049,Female,No,Yes,Healthcare,Low,3.0,Cat_6,C,32.0,1.0
467925,Female,No,Yes,Artist,Low,7.0,Cat_2,A,28.0,3.0
463711,Female,Yes,Yes,Lawyer,Low,1.0,Cat_6,A,68.0,3.0
463846,Female,Yes,Yes,Artist,Low,1.0,Cat_6,C,45.0,4.0
462064,Male,Yes,Yes,Artist,Average,3.0,Cat_7,C,58.0,0.0
463249,Male,No,No,Entertainment,Low,2.0,Cat_7,A,28.0,1.0
464217,Female,No,No,Healthcare,Low,3.0,Cat_6,A,32.0,12.0
463378,Male,No,Yes,Doctor,Low,1.0,Cat_3,B,30.0,1.0
463035,Female,Yes,No,Other,Average,4.0,Cat_6,D,42.0,3.0
463114,Male,No,Yes,Artist,Low,3.0,Cat_6,C,41.0,2.0
465309,Female,No,No,Healthcare,Low,4.0,Cat_7,D,18.0,6.0
462688,Female,Yes,Yes,Healthcare,Low,3.0,Cat_3,D,29.0,8.0
459255,Female,No,Yes,Healthcare,Low,3.0,Cat_6,A,33.0,0.0
467492,Female,Yes,Yes,Doctor,Low,2.0,Cat_7,A,57.0,1.0
460789,Male,Yes,Yes,Executive,Low,3.0,Cat_6,D,36.0,1.0
467307,Male,Yes,Yes,Executive,High,3.0,Cat_6,C,57.0,1.0
464026,Male,No,No,Healthcare,Low,2.0,Cat_6,D,18.0,1.0
462493,Male,Yes,Yes,Artist,Average,6.0,Cat_6,C,52.0,1.0
460452,Female,Yes,Yes,Entertainment,Average,2.0,Cat_1,B,37.0,0.0
459322,Male,No,Yes,Other,Low,1.0,Cat_6,A,36.0,0.0
464066,Female,No,Yes,Healthcare,Low,3.0,Cat_4,A,29.0,9.0
461114,Male,Yes,Yes,Artist,Average,4.0,Cat_3,C,45.0,1.0
465165,Male,No,Yes,Artist,Low,1.0,Cat_6,B,61.0,0.0
464526,Male,Yes,Yes,Entertainment,Average,4.0,Cat_6,A,52.0,1.0
460666,Female,Yes,Yes,Other,Low,1.0,Cat_6,A,49.0,14.0
465417,Male,Yes,Yes,Entertainment,Average,2.0,Cat_4,B,40.0,4.0
464096,Female,No,No,Healthcare,Low,5.0,Cat_4,C,31.0,1.0
464891,Male,Yes,No,Entertainment,Low,3.0,Cat_4,A,42.0,1.0
460107,Male,Yes,Yes,Engineer,Average,5.0,Cat_6,C,51.0,1.0
467708,Female,No,Yes,Healthcare,Low,1.0,Cat_7,D,42.0,8.0
461873,Male,No,Yes,Doctor,Low,4.0,Cat_6,C,29.0,1.0
465181,Female,No,Yes,Healthcare,Low,1.0,Cat_4,A,33.0,8.0
467204,Male,No,Yes,Healthcare,Low,3.0,Cat_6,D,27.0,4.0
467320,Female,No,No,Healthcare,Low,4.0,Cat_2,D,21.0,0.0
459468,Male,Yes,No,Artist,Average,3.0,Cat_6,B,35.0,9.0
467316,Female,No,Yes,Doctor,Low,1.0,Cat_6,A,42.0,0.0
466182,Female,No,Yes,Artist,Low,1.0,Cat_6,C,41.0,2.0
463757,Male,No,Yes,Artist,Low,3.0,Cat_6,B,39.0,0.0
462314,Female,No,No,Doctor,Low,1.0,Cat_6,A,28.0,14.0
466652,Female,Yes,Yes,Doctor,Average,2.0,Cat_6,B,61.0,1.0
461664,Male,Yes,Yes,Artist,Average,4.0,Cat_6,C,62.0,0.0
464105,Male,Yes,Yes,Entertainment,Average,2.0,Cat_6,C,65.0,1.0
466790,Male,Yes,Yes,Doctor,Average,2.0,Cat_3,A,45.0,1.0
463844,Female,Yes,Yes,Engineer,Low,2.0,Cat_6,B,26.0,9.0
462913,Female,No,Yes,Artist,Low,5.0,Cat_6,C,25.0,4.0
465541,Female,Yes,Yes,Artist,Average,4.0,Cat_7,C,45.0,1.0
459149,Male,Yes,No,Executive,High,4.0,Cat_6,B,43.0,0.0
464508,Male,Yes,Yes,Executive,High,3.0,Cat_6,C,49.0,1.0
458999,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,55.0,1.0
459947,Female,No,Yes,Artist,Low,1.0,Cat_6,B,37.0,3.0
465500,Male,Yes,Yes,Entertainment,High,2.0,Cat_6,C,65.0,1.0
466338,Female,No,No,Engineer,Low,3.0,Cat_4,A,39.0,0.0
465122,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,40.0,2.0
465230,Male,Yes,Yes,Entertainment,Average,3.0,Cat_6,C,72.0,1.0
466369,Female,No,No,Other,Low,1.0,Cat_2,B,38.0,5.0
463939,Male,No,No,Other,Low,5.0,Cat_6,D,26.0,0.0
460825,Male,No,Yes,Doctor,Low,3.0,Cat_4,D,30.0,1.0
463471,Male,No,Yes,Other,Low,4.0,Cat_7,A,57.0,1.0
467415,Female,No,Yes,Healthcare,Low,1.0,Cat_6,D,31.0,1.0
465879,Male,No,Yes,Artist,Low,1.0,Cat_6,A,39.0,0.0
463961,Female,No,No,Engineer,Low,4.0,Cat_4,A,30.0,0.0
462634,Female,Yes,No,Artist,Average,3.0,Cat_4,A,43.0,0.0
463622,Male,No,Yes,Healthcare,Low,1.0,Cat_3,C,27.0,8.0
466624,Female,Yes,No,Artist,Average,4.0,Cat_3,C,46.0,0.0
467785,Male,Yes,No,Artist,Low,2.0,Cat_6,B,43.0,1.0
460578,Male,Yes,No,Entertainment,Average,4.0,Cat_7,D,28.0,8.0
460198,Male,No,Yes,Entertainment,Low,1.0,Cat_6,D,43.0,9.0
467468,Female,No,No,Healthcare,Low,5.0,Cat_7,D,27.0,4.0
463581,Female,No,Yes,Healthcare,Low,3.0,Cat_6,D,28.0,1.0
463968,Male,No,No,Artist,Low,4.0,Cat_6,D,33.0,2.0
464574,Male,No,No,Healthcare,Low,2.0,Cat_6,D,58.0,4.0
462312,Female,No,Yes,Engineer,Low,4.0,Cat_6,A,38.0,8.0
467971,Female,No,Yes,Artist,Low,4.0,Cat_6,D,31.0,1.0
464746,Male,Yes,No,Executive,Average,5.0,Cat_4,D,32.0,4.0
459298,Male,Yes,Yes,Artist,Average,4.0,Cat_6,C,45.0,4.0
466414,Male,Yes,Yes,Artist,Low,3.0,Cat_6,A,66.0,1.0
460773,Female,Yes,Yes,Artist,Average,3.0,Cat_6,C,51.0,1.0
461594,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,59.0,5.0
462713,Female,No,Yes,Engineer,Low,1.0,Cat_3,B,40.0,4.0
465163,Male,Yes,Yes,Artist,Average,5.0,Cat_6,C,46.0,11.0
462222,Male,No,No,Healthcare,Low,6.0,Cat_4,D,20.0,1.0
459342,Female,Yes,No,Lawyer,High,2.0,Cat_6,C,84.0,1.0
463006,Female,No,Yes,Other,Low,1.0,Cat_6,D,41.0,2.0
463029,Male,Yes,No,Artist,Average,3.0,Cat_6,C,51.0,2.0
460767,Male,Yes,Yes,Entertainment,Average,5.0,Cat_2,A,57.0,8.0
464319,Female,No,No,Doctor,Low,1.0,Cat_6,A,33.0,0.0
462828,Male,No,No,Other,Low,3.0,Cat_5,D,25.0,3.0
459873,Male,Yes,Yes,Artist,Average,3.0,Cat_4,A,55.0,1.0
461608,Female,Yes,Yes,Executive,High,4.0,Cat_1,A,56.0,0.0
465155,Male,Yes,Yes,Lawyer,Low,1.0,Cat_6,C,77.0,1.0
461704,Male,Yes,Yes,Healthcare,Low,2.0,Cat_6,A,30.0,1.0
464826,Male,No,No,Healthcare,Low,5.0,Cat_4,D,23.0,6.0
462677,Female,No,Yes,Artist,Low,4.0,Cat_6,B,43.0,2.0
465006,Male,No,Yes,Entertainment,Low,1.0,Cat_6,A,39.0,5.0
463483,Male,Yes,No,Executive,High,2.0,Cat_6,D,29.0,1.0
459816,Male,Yes,Yes,Doctor,Low,2.0,Cat_6,D,37.0,3.0
459002,Female,Yes,No,Engineer,Low,2.0,Cat_6,D,45.0,2.0
465990,Male,Yes,No,Executive,High,2.0,Cat_2,D,48.0,2.0
466044,Male,Yes,No,Entertainment,Average,4.0,Cat_6,A,27.0,0.0
461163,Female,Yes,No,Entertainment,Low,4.0,Cat_3,B,60.0,9.0
467106,Male,Yes,Yes,Entertainment,Average,3.0,Cat_2,B,45.0,4.0
467373,Male,No,Yes,Healthcare,Low,1.0,Cat_6,D,31.0,5.0
461256,Male,No,No,Doctor,Low,4.0,Cat_4,C,33.0,1.0
459010,Female,Yes,Yes,Artist,Average,3.0,Cat_6,B,48.0,3.0
466537,Female,Yes,No,Lawyer,Low,2.0,Cat_6,A,83.0,1.0
459046,Male,Yes,Yes,Executive,Low,4.0,Cat_2,A,57.0,2.0
459335,Male,No,Yes,Healthcare,Low,3.0,Cat_1,D,26.0,3.0
462695,Male,Yes,Yes,Artist,Low,5.0,Cat_6,A,51.0,8.0
466208,Male,Yes,No,Executive,High,1.0,Cat_6,C,67.0,2.0
462128,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,38.0,9.0
467329,Female,No,Yes,Doctor,Low,1.0,Cat_6,C,40.0,0.0
461609,Female,Yes,Yes,Artist,Average,2.0,Cat_6,B,45.0,5.0
464470,Male,Yes,Yes,Artist,Average,4.0,Cat_6,C,48.0,0.0
462705,Female,Yes,No,Lawyer,Average,2.0,Cat_6,C,69.0,0.0
465255,Male,No,No,Healthcare,Low,5.0,Cat_6,D,21.0,9.0
461186,Female,No,No,Healthcare,Low,3.0,Cat_3,D,18.0,1.0
466018,Male,Yes,Yes,Artist,Low,3.0,Cat_4,C,72.0,0.0
461385,Male,Yes,No,Lawyer,Low,1.0,Cat_6,D,85.0,0.0
459115,Female,No,No,Other,Low,5.0,Cat_4,D,21.0,1.0
461263,Female,Yes,Yes,Artist,Low,1.0,Cat_4,A,48.0,1.0
460366,Male,No,No,Healthcare,Low,5.0,Cat_4,D,28.0,1.0
464106,Male,Yes,Yes,Entertainment,Low,2.0,Cat_6,A,55.0,1.0
465696,Female,No,Yes,Artist,Low,2.0,Cat_6,C,56.0,0.0
461627,Male,Yes,Yes,Doctor,Low,2.0,Cat_6,C,50.0,1.0
467963,Male,No,No,Healthcare,Low,4.0,Cat_6,D,21.0,1.0
462437,Male,No,No,Healthcare,Low,6.0,Cat_6,D,18.0,0.0
467543,Male,Yes,Yes,Lawyer,High,2.0,Cat_6,B,68.0,0.0
465206,Male,Yes,Yes,Artist,Low,1.0,Cat_6,C,47.0,13.0
463040,Male,Yes,No,Lawyer,High,2.0,Cat_6,B,75.0,1.0
461668,Male,Yes,Yes,Artist,Average,4.0,Cat_2,C,50.0,3.0
461955,Male,No,Yes,Healthcare,Low,4.0,Cat_6,D,31.0,0.0
467139,Female,No,Yes,Artist,Low,3.0,Cat_6,A,30.0,0.0
459366,Female,Yes,Yes,Artist,Low,4.0,Cat_6,A,41.0,0.0
462167,Female,Yes,No,Healthcare,Low,1.0,Cat_6,A,35.0,2.0
466752,Male,Yes,Yes,Healthcare,Low,1.0,Cat_6,D,37.0,0.0
466902,Male,Yes,Yes,Doctor,Average,3.0,Cat_6,C,50.0,0.0
459534,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,36.0,0.0
463399,Female,No,No,Other,Low,3.0,Cat_3,A,26.0,3.0
464878,Male,No,No,Healthcare,Low,4.0,Cat_4,D,22.0,0.0
467599,Female,No,No,Healthcare,Low,3.0,Cat_6,D,19.0,0.0
466226,Female,Yes,Yes,Artist,Average,5.0,Cat_6,C,45.0,0.0
463576,Female,No,No,Doctor,Low,4.0,Cat_6,D,31.0,0.0
464911,Male,Yes,Yes,Artist,Average,3.0,Cat_4,C,56.0,0.0
463909,Female,No,Yes,Healthcare,Low,3.0,Cat_6,B,25.0,1.0
466099,Female,Yes,Yes,Lawyer,Low,1.0,Cat_6,B,73.0,1.0
464427,Male,Yes,Yes,Doctor,Average,4.0,Cat_3,C,62.0,1.0
463951,Male,Yes,No,Entertainment,Average,3.0,Cat_6,A,46.0,0.0
465289,Male,Yes,Yes,Executive,High,2.0,Cat_6,A,25.0,1.0
464219,Male,No,Yes,Other,Low,2.0,Cat_3,A,27.0,1.0
467098,Male,Yes,No,Executive,Low,2.0,Cat_6,A,87.0,1.0
467451,Female,Yes,Yes,Artist,Low,1.0,Cat_1,A,47.0,0.0
465137,Male,Yes,Yes,Artist,Average,4.0,Cat_6,C,57.0,1.0
462289,Male,Yes,Yes,Artist,Average,4.0,Cat_3,A,60.0,0.0
467459,Male,Yes,Yes,Executive,High,5.0,Cat_6,B,40.0,4.0
467647,Male,No,Yes,Healthcare,Low,3.0,Cat_6,D,28.0,2.0
459803,Male,No,Yes,Doctor,Low,3.0,Cat_6,C,39.0,4.0
465972,Female,No,Yes,Other,Low,1.0,Cat_6,D,47.0,9.0
464136,Male,Yes,Yes,Artist,Average,3.0,Cat_6,A,69.0,0.0
459286,Female,No,Yes,Artist,Low,1.0,Cat_6,D,42.0,0.0
463580,Female,Yes,Yes,Engineer,Low,1.0,Cat_6,D,46.0,1.0
466636,Female,No,No,Other,Low,3.0,Cat_6,C,23.0,3.0
461064,Male,No,Yes,Artist,Low,5.0,Cat_6,C,45.0,1.0
461597,Female,Yes,Yes,Doctor,Average,4.0,Cat_6,B,38.0,1.0
458990,Female,Yes,No,Lawyer,High,3.0,Cat_6,D,71.0,1.0
461351,Female,No,No,Doctor,Low,2.0,Cat_6,D,26.0,0.0
464420,Female,Yes,Yes,Artist,High,2.0,Cat_6,C,60.0,8.0
462060,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,46.0,1.0
465707,Male,Yes,Yes,Entertainment,Average,4.0,Cat_3,C,39.0,1.0
463733,Female,No,No,Healthcare,Low,3.0,Cat_6,D,18.0,1.0
463960,Male,Yes,Yes,Doctor,Average,2.0,Cat_7,A,26.0,1.0
462395,Male,Yes,Yes,Artist,High,2.0,Cat_6,D,53.0,1.0
461015,Male,Yes,Yes,Entertainment,Average,2.0,Cat_3,C,40.0,1.0
464965,Male,Yes,No,Executive,Low,7.0,Cat_4,D,76.0,1.0
466267,Male,Yes,Yes,Entertainment,Average,3.0,Cat_3,A,26.0,0.0
464056,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,65.0,0.0
465898,Female,No,Yes,Artist,Low,2.0,Cat_6,A,37.0,12.0
465361,Male,No,No,Healthcare,Low,4.0,Cat_3,C,25.0,0.0
461394,Female,No,No,Engineer,Low,5.0,Cat_2,D,21.0,0.0
466269,Female,No,No,Healthcare,Low,4.0,Cat_2,D,25.0,0.0
466213,Male,No,No,Healthcare,Low,5.0,Cat_6,D,23.0,4.0
465550,Female,No,Yes,Healthcare,Low,6.0,Cat_3,D,30.0,1.0
463451,Female,No,No,Doctor,Low,4.0,Cat_6,D,30.0,0.0
463877,Male,Yes,No,Entertainment,Average,4.0,Cat_4,A,42.0,0.0
459499,Female,Yes,No,Lawyer,High,2.0,Cat_6,D,81.0,1.0
463876,Male,Yes,Yes,Entertainment,Average,5.0,Cat_6,C,49.0,1.0
465448,Male,No,No,Healthcare,Low,3.0,Cat_2,A,32.0,0.0
463041,Female,Yes,Yes,Artist,Average,4.0,Cat_2,B,43.0,4.0
459325,Male,Yes,No,Executive,High,4.0,Cat_6,D,26.0,9.0
467233,Female,No,No,Artist,Low,2.0,Cat_6,B,67.0,1.0
465264,Male,Yes,No,Executive,Low,1.0,Cat_6,A,88.0,0.0
461811,Female,No,Yes,Healthcare,Low,4.0,Cat_2,D,40.0,8.0
465368,Male,No,No,Healthcare,Low,3.0,Cat_1,D,18.0,7.0
467693,Male,Yes,Yes,Entertainment,High,5.0,Cat_6,B,61.0,7.0
467879,Female,Yes,Yes,Artist,High,4.0,Cat_6,C,51.0,2.0
461499,Female,Yes,No,Engineer,Average,2.0,Cat_4,A,25.0,0.0
465936,Male,No,Yes,Artist,Low,3.0,Cat_6,B,35.0,6.0
459748,Male,Yes,No,Executive,High,2.0,Cat_6,C,46.0,0.0
466376,Female,Yes,No,Other,High,3.0,Cat_6,B,53.0,2.0
460215,Male,Yes,Yes,Entertainment,Low,1.0,Cat_6,D,48.0,9.0
462076,Male,Yes,Yes,Lawyer,Low,2.0,Cat_6,D,75.0,1.0
465756,Male,No,No,Healthcare,Low,3.0,Cat_4,D,23.0,1.0
463573,Male,No,No,Doctor,Low,2.0,Cat_6,D,29.0,1.0
463455,Male,Yes,No,Artist,Low,2.0,Cat_6,B,46.0,0.0
460841,Female,No,Yes,Other,Low,1.0,Cat_6,D,61.0,1.0
463959,Female,No,No,Artist,Low,1.0,Cat_6,B,37.0,1.0
461792,Female,No,No,Healthcare,Low,5.0,Cat_2,D,23.0,6.0
459118,Male,No,No,Healthcare,Low,8.0,Cat_6,D,21.0,1.0
462791,Female,No,No,Healthcare,Low,4.0,Cat_5,D,33.0,7.0
463102,Male,No,No,Entertainment,Low,2.0,Cat_6,D,41.0,0.0
463302,Female,Yes,Yes,Engineer,High,4.0,Cat_6,B,58.0,1.0
462659,Male,Yes,Yes,Entertainment,Average,2.0,Cat_6,A,25.0,8.0
463408,Male,No,No,Other,Low,3.0,Cat_6,D,33.0,2.0
462071,Male,Yes,No,Doctor,Low,2.0,Cat_6,A,43.0,0.0
464806,Male,Yes,No,Executive,Low,2.0,Cat_4,D,25.0,1.0
463664,Female,No,No,Engineer,Low,1.0,Cat_6,A,26.0,0.0
467795,Male,No,No,Healthcare,Low,5.0,Cat_6,D,22.0,1.0
459141,Male,Yes,No,Artist,Average,2.0,Cat_6,D,28.0,0.0
465900,Female,No,Yes,Entertainment,Low,1.0,Cat_6,A,36.0,7.0
467265,Female,No,No,Healthcare,Low,3.0,Cat_4,C,28.0,1.0
464490,Male,Yes,Yes,Artist,High,4.0,Cat_6,A,85.0,1.0
460411,Male,Yes,Yes,Healthcare,High,2.0,Cat_6,A,43.0,7.0
466491,Male,Yes,No,Executive,High,2.0,Cat_6,B,82.0,1.0
465248,Female,No,No,Healthcare,Low,3.0,Cat_2,D,18.0,3.0
463308,Male,Yes,Yes,Engineer,Low,2.0,Cat_3,A,53.0,1.0
463478,Male,Yes,Yes,Artist,Average,4.0,Cat_6,B,50.0,0.0
465396,Female,Yes,No,Engineer,Average,6.0,Cat_4,D,39.0,9.0
461954,Female,Yes,No,Engineer,Average,6.0,Cat_2,B,35.0,2.0
467287,Male,No,Yes,Entertainment,Low,3.0,Cat_4,D,28.0,0.0
463800,Female,No,Yes,Engineer,Low,3.0,Cat_6,A,33.0,1.0
459894,Female,Yes,Yes,Healthcare,Low,3.0,Cat_6,C,35.0,1.0
459778,Male,Yes,Yes,Entertainment,Average,4.0,Cat_6,B,48.0,0.0
464662,Female,Yes,Yes,Artist,High,3.0,Cat_4,C,50.0,1.0
460878,Male,Yes,No,Entertainment,Average,4.0,Cat_6,C,47.0,0.0
462187,Female,No,Yes,Artist,Low,1.0,Cat_6,C,50.0,4.0
462675,Male,Yes,Yes,Artist,Low,4.0,Cat_3,A,56.0,0.0
461908,Female,No,No,Healthcare,Low,1.0,Cat_6,D,26.0,10.0
461951,Male,No,No,Healthcare,Low,4.0,Cat_6,D,21.0,0.0
465352,Male,Yes,Yes,Entertainment,Average,4.0,Cat_6,C,61.0,1.0
464258,Female,Yes,No,Lawyer,High,2.0,Cat_6,B,88.0,0.0
464215,Male,No,No,Other,Low,2.0,Cat_6,D,72.0,1.0
467561,Male,Yes,Yes,Artist,Low,2.0,Cat_6,B,61.0,1.0
464665,Female,Yes,No,Engineer,Average,5.0,Cat_4,B,51.0,1.0
460670,Male,No,Yes,Artist,Low,2.0,Cat_3,B,42.0,6.0
461486,Male,Yes,No,Entertainment,Average,3.0,Cat_6,C,59.0,8.0
